Tissue	Subtype	State	Gene	Function	MutFreq	LossFreq	GainFreq	NoMutLoss	MutLoss	NoMutWT	MutWT	NoMutGain	MutGain
Skin	SKCM	Primary	AMER1	TSG	0.0110497237569061	0.209944751381215	0.0220994475138122	38	2	139	2	5	1
Skin	SKCM	Primary	ANKRD11	TSG	0.0110497237569061	0.160220994475138	0.0276243093922652	30	1	146	3	6	1
Skin	SKCM	Primary	APC	TSG	0.0276243093922652	0.104972375690608	0.0276243093922652	20	1	153	6	6	1
Skin	SKCM	Primary	ARID1B	TSG	0.0165745856353591	0.292817679558011	0.0110497237569061	53	2	125	3	3	1
Skin	SKCM	Primary	ASXL1	TSG	0.0110497237569061	0.00552486187845304	0.160220994475138	2	1	151	2	29	2
Skin	SKCM	Primary	ATM	TSG	0.0331491712707182	0.193370165745856	0.0331491712707182	36	1	135	7	7	1
Skin	SKCM	Primary	ATR	TSG	0.0110497237569061	0.110497237569061	0.0331491712707182	21	1	154	3	7	1
Skin	SKCM	Primary	ATRX	TSG	0.0220994475138122	0.12707182320442	0.0165745856353591	24	1	152	5	4	1
Skin	SKCM	Primary	AXIN2	TSG	0.0110497237569061	0.0220994475138122	0.121546961325967	5	1	154	3	23	1
Skin	SKCM	Primary	B2M	TSG	0.0110497237569061	0.165745856353591	0.0718232044198895	30	2	138	2	14	1
Skin	SKCM	Primary	BAP1	TSG	0.0165745856353591	0.116022099447514	0.0331491712707182	20	3	154	2	7	1
Skin	SKCM	Primary	BRAF	OG	0.425414364640884	0.0110497237569061	0.237569060773481	3	1	88	50	16	29
Skin	SKCM	Primary	CBL	TSG	0.0331491712707182	0.209944751381215	0.0331491712707182	36	4	135	4	7	1
Skin	SKCM	Primary	CDKN2A	TSG	0.121546961325967	0.469613259668508	0	74	13	87	11	1	1
Skin	SKCM	Primary	CHEK2	TSG	0.0110497237569061	0.0883977900552486	0.138121546961326	16	2	140	2	26	1
Skin	SKCM	Primary	CRLF2	OG	0.0165745856353591	0.232044198895028	0.0828729281767956	43	1	122	4	16	1
Skin	SKCM	Primary	DICER1	TSG	0.0110497237569061	0.110497237569061	0.0165745856353591	21	1	157	3	4	1
Skin	SKCM	Primary	DNMT3B	TSG	0.0165745856353591	0.00552486187845304	0.160220994475138	2	1	149	4	30	1
Skin	SKCM	Primary	EGFR	OG	0.0110497237569061	0.0607734806629834	0.165745856353591	12	1	139	3	31	1
Skin	SKCM	Primary	EPHA7	DFG	0.0276243093922652	0.226519337016575	0.0110497237569061	41	2	135	5	3	1
Skin	SKCM	Primary	FAT1	TSG	0.0331491712707182	0.104972375690608	0.0331491712707182	20	1	151	7	7	1
Skin	SKCM	Primary	FGFR2	OG	0.0386740331491713	0.314917127071823	0.00552486187845304	57	2	118	7	2	1
Skin	SKCM	Primary	FH	TSG	0.0110497237569061	0.0331491712707182	0.198895027624309	7	1	138	3	37	1
Skin	SKCM	Primary	GNAQ	OG	0.0110497237569061	0.270718232044199	0.0165745856353591	50	1	128	3	4	1
Skin	SKCM	Primary	GRIN2A	TSG	0.0718232044198895	0.12707182320442	0.0276243093922652	23	2	142	13	6	1
Skin	SKCM	Primary	KDM6A	TSG	0.0110497237569061	0.143646408839779	0.0165745856353591	27	1	151	3	4	1
Skin	SKCM	Primary	KMT2A	TSG	0.0331491712707182	0.209944751381215	0.0331491712707182	37	3	134	5	7	1
Skin	SKCM	Primary	KMT2C	TSG	0.0331491712707182	0.0165745856353591	0.232044198895028	4	1	133	5	41	3
Skin	SKCM	Primary	MAP2K4	TSG	0.0165745856353591	0.18232044198895	0.0220994475138122	32	3	144	2	5	1
Skin	SKCM	Primary	MEN1	TSG	0.0276243093922652	0.12707182320442	0.0607734806629834	23	2	144	5	12	1
Skin	SKCM	Primary	MITF	DFG	0.0110497237569061	0.0552486187845304	0.116022099447514	11	1	149	3	22	1
Skin	SKCM	Primary	NOTCH1	DFG	0.0165745856353591	0.248618784530387	0.0220994475138122	45	2	131	3	5	1
Skin	SKCM	Primary	NOTCH4	DFG	0.0276243093922652	0.0331491712707182	0.270718232044199	7	1	123	5	49	2
Skin	SKCM	Primary	PBRM1	TSG	0.0110497237569061	0.104972375690608	0.0331491712707182	18	3	157	1	7	1
Skin	SKCM	Primary	PPP6C	TSG	0.0497237569060773	0.243093922651934	0.0220994475138122	41	5	129	6	5	1
Skin	SKCM	Primary	PTCH1	TSG	0.0110497237569061	0.25414364640884	0.00552486187845304	47	1	133	3	2	1
Skin	SKCM	Primary	PTEN	TSG	0.0773480662983425	0.281767955801105	0.00552486187845304	43	10	125	6	2	1
Skin	SKCM	Primary	PTPRD	TSG	0.0276243093922652	0.414364640883978	0.0110497237569061	73	4	103	3	3	1
Skin	SKCM	Primary	PTPRT	TSG	0.0607734806629834	0.0220994475138122	0.171270718232044	5	1	138	10	30	3
Skin	SKCM	Primary	RAC1	OG	0.0607734806629834	0.00552486187845304	0.243093922651934	2	1	130	8	41	5
Skin	SKCM	Primary	RAD50	TSG	0.0110497237569061	0.149171270718232	0.0110497237569061	28	1	151	3	3	1
Skin	SKCM	Primary	RECQL4	TSG	0.0110497237569061	0.00552486187845304	0.220994475138122	2	1	139	3	41	1
Skin	SKCM	Primary	SETD2	TSG	0.0110497237569061	0.104972375690608	0.0386740331491713	19	2	155	2	8	1
Skin	SKCM	Primary	SPRED1	TSG	0.0331491712707182	0.121546961325967	0.0773480662983425	20	4	143	4	15	1
Skin	SKCM	Primary	TERT	OG	0.707182320441989	0.0994475138121547	0.104972375690608	8	12	36	110	12	9
Skin	SKCM	Primary	TP53	TSG	0.171270718232044	0.171270718232044	0.0220994475138122	25	8	123	25	5	1
Skin	SKCM	Primary	TP63	DFG	0.0441988950276243	0.121546961325967	0.0276243093922652	23	1	148	8	5	2
Skin	SKCM	Primary	TSC1	TSG	0.0165745856353591	0.243093922651934	0.0276243093922652	43	3	132	2	6	1
Skin	SKCM	Primary	WT1	DFG	0.0165745856353591	0.154696132596685	0.0331491712707182	29	1	145	4	7	1
Skin	SKCM	Metastasis	APC	TSG	0.0293685756240822	0.176211453744493	0.0425844346549192	118	4	518	16	28	3
Skin	SKCM	Metastasis	ARID1A	TSG	0.0587371512481645	0.143906020558003	0.0807635829662261	96	4	496	34	52	5
Skin	SKCM	Metastasis	ARID1B	TSG	0.0220264317180617	0.42143906020558	0.0205580029368576	284	5	370	12	15	1
Skin	SKCM	Metastasis	ARID2	TSG	0.120411160058737	0.114537444933921	0.0381791483113069	69	11	508	71	25	3
Skin	SKCM	Metastasis	ATM	TSG	0.0323054331864905	0.350954478707783	0.0234948604992658	229	12	417	11	16	2
Skin	SKCM	Metastasis	ATR	TSG	0.0117474302496329	0.101321585903084	0.0587371512481645	70	1	565	9	41	1
Skin	SKCM	Metastasis	ATRX	TSG	0.0205580029368576	0.126284875183554	0.0411160058737151	85	3	557	12	28	2
Skin	SKCM	Metastasis	B2M	TSG	0.0323054331864905	0.176211453744493	0.0807635829662261	105	17	501	7	56	1
Skin	SKCM	Metastasis	BRAF	OG	0.417033773861968	0.0234948604992658	0.387665198237885	15	3	267	136	118	148
Skin	SKCM	Metastasis	BRCA2	TSG	0.0205580029368576	0.110132158590308	0.114537444933921	76	1	516	14	78	2
Skin	SKCM	Metastasis	CBL	TSG	0.0455212922173275	0.352422907488987	0.0234948604992658	228	14	409	18	16	2
Skin	SKCM	Metastasis	CDKN2A	TSG	0.18942731277533	0.582966226138032	0.00881057268722467	321	78	227	53	7	1
Skin	SKCM	Metastasis	CHEK2	TSG	0.0102790014684288	0.0807635829662261	0.242290748898678	56	1	458	5	163	4
Skin	SKCM	Metastasis	DICER1	TSG	0.0205580029368576	0.142437591776799	0.0484581497797357	97	2	539	14	34	1
Skin	SKCM	Metastasis	EPHA3	TSG	0.0293685756240822	0.0734214390602056	0.104258443465492	51	1	543	19	70	3
Skin	SKCM	Metastasis	EPHA7	DFG	0.0249632892804699	0.343612334801762	0.0279001468428781	231	5	416	14	20	1
Skin	SKCM	Metastasis	EZH2	DFG	0.0190895741556534	0.0220264317180617	0.387665198237885	16	1	396	8	259	7
Skin	SKCM	Metastasis	FAT1	TSG	0.0308370044052863	0.158590308370044	0.0381791483113069	106	4	530	19	27	1
Skin	SKCM	Metastasis	FBXW7	TSG	0.0352422907488987	0.149779735682819	0.0381791483113069	96	8	538	17	26	2
Skin	SKCM	Metastasis	FGFR2	OG	0.0176211453744493	0.409691629955947	0.0146842878120411	278	3	383	11	11	1
Skin	SKCM	Metastasis	GNAQ	OG	0.0102790014684288	0.303964757709251	0.039647577092511	208	1	442	7	27	2
Skin	SKCM	Metastasis	GRIN2A	TSG	0.026431718061674	0.101321585903084	0.0734214390602056	70	1	546	18	50	2
Skin	SKCM	Metastasis	HRAS	OG	0.0279001468428781	0.185022026431718	0.0513950073421439	127	1	505	17	33	4
Skin	SKCM	Metastasis	KIT	OG	0.0293685756240822	0.114537444933921	0.0631424375917768	78	2	547	15	39	6
Skin	SKCM	Metastasis	KMT2A	TSG	0.0469897209985316	0.352422907488987	0.0220264317180617	228	14	411	17	13	4
Skin	SKCM	Metastasis	KMT2B	TSG	0.0381791483113069	0.0367107195301028	0.101321585903084	26	1	566	23	66	5
Skin	SKCM	Metastasis	KMT2C	TSG	0.0176211453744493	0.0249632892804699	0.386196769456681	18	1	397	6	257	8
Skin	SKCM	Metastasis	KMT2D	TSG	0.013215859030837	0.110132158590308	0.0352422907488987	75	2	575	9	25	1
Skin	SKCM	Metastasis	MAP2K1	OG	0.0675477239353891	0.0602055800293686	0.118942731277533	41	2	523	38	74	9
Skin	SKCM	Metastasis	MED12	DFG	0.0102790014684288	0.123348017621145	0.0425844346549192	84	2	565	5	28	3
Skin	SKCM	Metastasis	NCOR1	TSG	0.0102790014684288	0.198237885462555	0.0440528634361234	135	2	511	7	31	1
Skin	SKCM	Metastasis	NF2	TSG	0.0146842878120411	0.0866372980910426	0.243759177679883	57	4	452	6	165	3
Skin	SKCM	Metastasis	NOTCH1	DFG	0.0102790014684288	0.290748898678414	0.0367107195301028	195	5	456	4	26	1
Skin	SKCM	Metastasis	NOTCH4	DFG	0.0102790014684288	0.0499265785609398	0.361233480176211	34	2	400	3	243	5
Skin	SKCM	Metastasis	NRAS	OG	0.287812041116006	0.113069016152717	0.0969162995594714	75	4	388	152	25	43
Skin	SKCM	Metastasis	PIK3CA	OG	0.0176211453744493	0.108663729809104	0.0616740088105727	75	1	554	13	43	1
Skin	SKCM	Metastasis	PIK3R1	TSG	0.013215859030837	0.164464023494861	0.0411160058737151	113	1	535	8	27	3
Skin	SKCM	Metastasis	PPP6C	TSG	0.039647577092511	0.299559471365639	0.0323054331864905	193	13	441	16	23	1
Skin	SKCM	Metastasis	PTEN	TSG	0.0866372980910426	0.378854625550661	0.0102790014684288	222	38	395	23	8	1
Skin	SKCM	Metastasis	PTPN11	OG	0.0102790014684288	0.133627019089574	0.026431718061674	90	3	568	6	19	1
Skin	SKCM	Metastasis	PTPRD	TSG	0.0469897209985316	0.493392070484582	0.0234948604992658	322	16	315	16	15	3
Skin	SKCM	Metastasis	PTPRT	TSG	0.0807635829662261	0.0117474302496329	0.305433186490455	9	1	428	39	192	18
Skin	SKCM	Metastasis	RAC1	OG	0.052863436123348	0.0205580029368576	0.380323054331865	15	1	390	20	243	18
Skin	SKCM	Metastasis	RB1	TSG	0.0367107195301028	0.120411160058737	0.1071953010279	76	8	513	15	70	5
Skin	SKCM	Metastasis	SMARCA4	TSG	0.0146842878120411	0.0558002936857562	0.1071953010279	39	1	561	11	74	1
Skin	SKCM	Metastasis	SPEN	TSG	0.026431718061674	0.123348017621145	0.092511013215859	84	2	520	16	62	3
Skin	SKCM	Metastasis	SPRED1	TSG	0.0117474302496329	0.155653450807636	0.0851688693098385	102	6	515	4	59	1
Skin	SKCM	Metastasis	TERT	OG	0.816446402349486	0.129221732745962	0.15712187958884	14	76	85	403	29	80
Skin	SKCM	Metastasis	TET1	TSG	0.013215859030837	0.392070484581498	0.0117474302496329	264	5	403	5	8	2
Skin	SKCM	Metastasis	TET2	TSG	0.0146842878120411	0.148311306901615	0.0308370044052863	99	4	553	8	22	1
Skin	SKCM	Metastasis	TP53	TSG	0.255506607929515	0.20704845814978	0.0308370044052863	81	62	409	112	20	3
Skin	SKCM	Metastasis	TP63	DFG	0.0543318649045521	0.124816446402349	0.0675477239353891	83	4	523	29	41	7
Skin	SKCM	Metastasis	WT1	DFG	0.0117474302496329	0.187958883994126	0.0513950073421439	129	1	511	9	36	1
Skin	SKCM	Metastasis	ZFHX3	TSG	0.013215859030837	0.196769456681351	0.0440528634361234	133	3	512	7	30	2
Skin	UM	Primary	ANKRD11	TSG	0.0294117647058824	0.205882352941176	0.0882352941176471	8	1	24	2	4	1
Skin	UM	Primary	ARID1B	TSG	0.0294117647058824	0.382352941176471	0.0294117647058824	14	1	20	2	2	1
Skin	UM	Primary	BAP1	TSG	0.235294117647059	0.411764705882353	0	8	8	20	2	1	1
Skin	UM	Primary	PBRM1	TSG	0.0588235294117647	0.411764705882353	0	13	3	21	1	1	1
Skin	UM	Primary	RAD21	TSG	0.0294117647058824	0	0.5	1	1	18	1	17	2
Skin	UM	Metastasis	BAP1	TSG	0.434782608695652	0.478260869565217	0.0144927536231884	14	21	26	11	2	1
Skin	UM	Metastasis	CDKN1A	TSG	0.0144927536231884	0.0144927536231884	0.405797101449275	2	1	40	2	29	1
Skin	UM	Metastasis	CDKN2A	TSG	0.0144927536231884	0.260869565217391	0	18	2	52	1	1	1
Skin	UM	Metastasis	CYSLTR2	OG	0.0144927536231884	0.101449275362319	0.0144927536231884	8	1	61	2	2	1
Skin	UM	Metastasis	FBXW7	TSG	0.0289855072463768	0.115942028985507	0.0579710144927536	8	2	57	2	5	1
Skin	UM	Metastasis	GNAQ	OG	0.449275362318841	0.130434782608696	0	8	3	32	30	1	1
Skin	UM	Metastasis	PBRM1	TSG	0.0289855072463768	0.492753623188406	0.0144927536231884	33	3	35	1	2	1
Skin	UM	Metastasis	PTEN	TSG	0.0144927536231884	0.101449275362319	0	7	2	63	1	1	1
Skin	UM	Metastasis	SETD2	TSG	0.0289855072463768	0.492753623188406	0.0144927536231884	34	2	34	2	2	1
Skin	UM	Metastasis	STAG2	TSG	0.0144927536231884	0.101449275362319	0	8	1	62	2	1	1
Skin	UM	Metastasis	TERT	OG	0.0144927536231884	0.0869565217391304	0.130434782608696	7	1	54	2	10	1
Soft-Tissue	SARC-LMS	Primary	ARID1A	TSG	0.0153846153846154	0.238461538461538	0.169230769230769	32	1	77	2	22	2
Soft-Tissue	SARC-LMS	Primary	ATRX	TSG	0.230769230769231	0.338461538461538	0.0461538461538462	34	12	64	18	5	3
Soft-Tissue	SARC-LMS	Primary	CDKN1B	TSG	0.0153846153846154	0.292307692307692	0.0692307692307692	38	2	83	2	10	1
Soft-Tissue	SARC-LMS	Primary	EPHA3	TSG	0.0153846153846154	0.0846153846153846	0.138461538461538	12	1	101	2	18	2
Soft-Tissue	SARC-LMS	Primary	KMT2D	TSG	0.0153846153846154	0.3	0.0384615384615385	39	2	87	1	5	2
Soft-Tissue	SARC-LMS	Primary	MED12	DFG	0.115384615384615	0.238461538461538	0.0923076923076923	27	6	79	10	12	2
Soft-Tissue	SARC-LMS	Primary	MSH6	TSG	0.0153846153846154	0.4	0.0384615384615385	52	2	73	2	6	1
Soft-Tissue	SARC-LMS	Primary	NF2	TSG	0.0153846153846154	0.253846153846154	0.2	33	2	71	2	27	1
Soft-Tissue	SARC-LMS	Primary	PDGFRB	OG	0.0153846153846154	0.153846153846154	0.123076923076923	20	2	94	2	17	1
Soft-Tissue	SARC-LMS	Primary	PTEN	TSG	0.0461538461538462	0.630769230769231	0.0153846153846154	77	7	47	1	3	1
Soft-Tissue	SARC-LMS	Primary	RB1	TSG	0.169230769230769	0.584615384615385	0.00769230769230769	59	19	50	5	2	1
Soft-Tissue	SARC-LMS	Primary	TP53	TSG	0.561538461538462	0.407692307692308	0.115384615384615	15	40	36	28	9	8
Soft-Tissue	SARC-LMS	Metastasis	ATRX	TSG	0.14375	0.3375	0.0375	46	10	87	15	7	1
Soft-Tissue	SARC-LMS	Metastasis	B2M	TSG	0.01875	0.2125	0.19375	33	3	95	2	32	1
Soft-Tissue	SARC-LMS	Metastasis	BRAF	OG	0.01875	0.18125	0.1	29	2	114	3	17	1
Soft-Tissue	SARC-LMS	Metastasis	DAXX	TSG	0.0125	0.25	0.125	40	2	100	2	21	1
Soft-Tissue	SARC-LMS	Metastasis	ESR1	OG	0.0125	0.14375	0.2125	24	1	102	3	35	1
Soft-Tissue	SARC-LMS	Metastasis	JAK1	DFG	0.0125	0.125	0.2125	20	2	106	2	35	1
Soft-Tissue	SARC-LMS	Metastasis	KMT2D	TSG	0.01875	0.3	0.05625	48	2	102	3	10	1
Soft-Tissue	SARC-LMS	Metastasis	MED12	DFG	0.0625	0.275	0.0875	40	6	99	5	14	2
Soft-Tissue	SARC-LMS	Metastasis	NF1	TSG	0.01875	0.11875	0.0875	18	3	127	2	15	1
Soft-Tissue	SARC-LMS	Metastasis	PBRM1	TSG	0.01875	0.11875	0.175	19	2	113	2	28	2
Soft-Tissue	SARC-LMS	Metastasis	PIK3CA	OG	0.025	0.1125	0.1875	19	1	110	4	30	2
Soft-Tissue	SARC-LMS	Metastasis	PTEN	TSG	0.05	0.51875	0.0125	80	5	72	5	3	1
Soft-Tissue	SARC-LMS	Metastasis	RB1	TSG	0.10625	0.55625	0.0125	75	16	68	3	3	1
Soft-Tissue	SARC-LMS	Metastasis	TERT	OG	0.03125	0.225	0.23125	37	1	85	4	36	3
Soft-Tissue	SARC-LMS	Metastasis	TP53	TSG	0.475	0.28125	0.0875	12	35	69	34	6	10
Soft-Tissue	SARC-LS	Primary	ATRX	TSG	0.0217391304347826	0.195652173913043	0.0217391304347826	27	2	108	2	3	2
Soft-Tissue	SARC-LS	Metastasis	ATRX	TSG	0.0454545454545455	0.159090909090909	0.0340909090909091	15	1	69	4	3	2
Soft-Tissue	SARC-LS	Metastasis	EP300	TSG	0.0113636363636364	0.136363636363636	0.0568181818181818	13	1	71	2	6	1
Soft-Tissue	SARC-LS	Metastasis	FGFR1	OG	0.0113636363636364	0.0568181818181818	0.136363636363636	6	1	71	2	13	1
Soft-Tissue	SARC-LS	Metastasis	KMT2D	TSG	0.0113636363636364	0.102272727272727	0.0454545454545455	10	1	75	2	5	1
Soft-Tissue	SARC-LS	Metastasis	NF1	TSG	0.0113636363636364	0.102272727272727	0	10	1	79	2	1	1
Soft-Tissue	SARC-LS	Metastasis	PRDM1	TSG	0.0113636363636364	0.113636363636364	0.0454545454545455	11	1	74	2	5	1
Soft-Tissue	SARC-LS	Metastasis	PTPN11	OG	0.0113636363636364	0.136363636363636	0.0227272727272727	13	1	74	2	3	1
Soft-Tissue	SARC-LS	Metastasis	TERT	OG	0.0227272727272727	0.0909090909090909	0.170454545454545	9	1	64	3	16	1
Soft-Tissue	SARC-UPSMFS	Primary	ARID2	TSG	0.015625	0.1796875	0.078125	24	1	94	3	11	1
Soft-Tissue	SARC-UPSMFS	Primary	ATRX	TSG	0.125	0.25	0.1015625	26	8	77	8	12	3
Soft-Tissue	SARC-UPSMFS	Primary	CARD11	OG	0.015625	0.1015625	0.265625	14	1	81	2	34	2
Soft-Tissue	SARC-UPSMFS	Primary	CDKN2A	TSG	0.03125	0.4609375	0.109375	58	3	54	3	15	1
Soft-Tissue	SARC-UPSMFS	Primary	ERBB4	OG	0.015625	0.3359375	0.03125	44	1	80	3	5	1
Soft-Tissue	SARC-UPSMFS	Primary	KMT2C	TSG	0.015625	0.125	0.25	17	1	79	3	33	1
Soft-Tissue	SARC-UPSMFS	Primary	KMT2D	TSG	0.0390625	0.171875	0.0703125	23	1	93	6	10	1
Soft-Tissue	SARC-UPSMFS	Primary	NF1	TSG	0.0703125	0.2421875	0.0625	30	3	83	8	9	1
Soft-Tissue	SARC-UPSMFS	Primary	NF2	TSG	0.015625	0.140625	0.21875	18	2	82	2	29	1
Soft-Tissue	SARC-UPSMFS	Primary	NRAS	OG	0.015625	0.1328125	0.1953125	18	1	85	3	26	1
Soft-Tissue	SARC-UPSMFS	Primary	PIK3CA	OG	0.03125	0.1328125	0.109375	17	2	95	4	15	1
Soft-Tissue	SARC-UPSMFS	Primary	PTEN	TSG	0.0234375	0.40625	0.015625	51	3	74	2	3	1
Soft-Tissue	SARC-UPSMFS	Primary	RB1	TSG	0.09375	0.3671875	0.015625	42	7	74	7	3	1
Soft-Tissue	SARC-UPSMFS	Primary	SMARCB1	TSG	0.015625	0.1640625	0.234375	22	1	77	2	30	2
Soft-Tissue	SARC-UPSMFS	Primary	TERT	OG	0.078125	0.1484375	0.2265625	19	2	73	9	29	2
Soft-Tissue	SARC-UPSMFS	Primary	TP53	TSG	0.453125	0.203125	0.0390625	8	20	63	36	2	5
Soft-Tissue	SARC-UPSMFS	Metastasis	APC	TSG	0.0273972602739726	0.150684931506849	0.0821917808219178	12	1	55	3	7	1
Soft-Tissue	SARC-UPSMFS	Metastasis	ARID1A	TSG	0.0136986301369863	0.0958904109589041	0.315068493150685	8	1	43	2	24	1
Soft-Tissue	SARC-UPSMFS	Metastasis	ARID2	TSG	0.0136986301369863	0.164383561643836	0.0958904109589041	13	1	55	1	7	2
Soft-Tissue	SARC-UPSMFS	Metastasis	ASXL1	TSG	0.0136986301369863	0.0136986301369863	0.205479452054795	2	1	57	2	16	1
Soft-Tissue	SARC-UPSMFS	Metastasis	ASXL2	TSG	0.0136986301369863	0.191780821917808	0.0547945205479452	15	1	55	2	5	1
Soft-Tissue	SARC-UPSMFS	Metastasis	ATRX	TSG	0.178082191780822	0.273972602739726	0.136986301369863	18	4	36	9	9	3
Soft-Tissue	SARC-UPSMFS	Metastasis	B2M	TSG	0.0136986301369863	0.150684931506849	0.136986301369863	12	1	52	2	11	1
Soft-Tissue	SARC-UPSMFS	Metastasis	BRCA1	TSG	0.0136986301369863	0.0821917808219178	0.178082191780822	7	1	55	1	13	2
Soft-Tissue	SARC-UPSMFS	Metastasis	CDKN2A	TSG	0.0410958904109589	0.424657534246575	0.123287671232877	31	2	32	3	10	1
Soft-Tissue	SARC-UPSMFS	Metastasis	CIC	TSG	0.0136986301369863	0.164383561643836	0.123287671232877	13	1	52	2	10	1
Soft-Tissue	SARC-UPSMFS	Metastasis	DNMT3A	TSG	0.0136986301369863	0.191780821917808	0.0410958904109589	15	1	56	2	4	1
Soft-Tissue	SARC-UPSMFS	Metastasis	FGFR4	OG	0.0136986301369863	0.232876712328767	0.0684931506849315	18	1	51	2	6	1
Soft-Tissue	SARC-UPSMFS	Metastasis	FOXP1	DFG	0.0136986301369863	0.164383561643836	0.164383561643836	13	1	49	2	13	1
Soft-Tissue	SARC-UPSMFS	Metastasis	INPP4B	TSG	0.0136986301369863	0.273972602739726	0.0684931506849315	21	1	48	2	6	1
Soft-Tissue	SARC-UPSMFS	Metastasis	KMT2A	TSG	0.0136986301369863	0.356164383561644	0.0273972602739726	27	1	45	2	3	1
Soft-Tissue	SARC-UPSMFS	Metastasis	KMT2D	TSG	0.0136986301369863	0.164383561643836	0.123287671232877	13	1	52	2	10	1
Soft-Tissue	SARC-UPSMFS	Metastasis	KRAS	OG	0.0273972602739726	0.178082191780822	0.164383561643836	14	1	49	1	11	3
Soft-Tissue	SARC-UPSMFS	Metastasis	LATS1	TSG	0.0136986301369863	0.150684931506849	0.136986301369863	12	1	52	2	11	1
Soft-Tissue	SARC-UPSMFS	Metastasis	LATS2	TSG	0.0136986301369863	0.397260273972603	0.0684931506849315	30	1	39	2	6	1
Soft-Tissue	SARC-UPSMFS	Metastasis	MED12	DFG	0.0273972602739726	0.205479452054795	0.205479452054795	16	1	43	2	15	2
Soft-Tissue	SARC-UPSMFS	Metastasis	MEN1	TSG	0.0136986301369863	0.205479452054795	0.0684931506849315	16	1	53	2	6	1
Soft-Tissue	SARC-UPSMFS	Metastasis	MSH6	TSG	0.0136986301369863	0.205479452054795	0.0547945205479452	16	1	54	2	5	1
Soft-Tissue	SARC-UPSMFS	Metastasis	MYOD1	TSG	0.0136986301369863	0.26027397260274	0.0684931506849315	20	1	49	2	6	1
Soft-Tissue	SARC-UPSMFS	Metastasis	NF1	TSG	0.0410958904109589	0.164383561643836	0.123287671232877	13	1	50	4	10	1
Soft-Tissue	SARC-UPSMFS	Metastasis	NF2	TSG	0.0136986301369863	0.123287671232877	0.287671232876712	10	1	44	1	21	2
Soft-Tissue	SARC-UPSMFS	Metastasis	NRAS	OG	0.0136986301369863	0.123287671232877	0.315068493150685	10	1	42	1	23	2
Soft-Tissue	SARC-UPSMFS	Metastasis	PIK3CA	OG	0.0410958904109589	0.164383561643836	0.0684931506849315	12	2	55	3	6	1
Soft-Tissue	SARC-UPSMFS	Metastasis	PTEN	TSG	0.0410958904109589	0.397260273972603	0	30	1	42	4	1	1
Soft-Tissue	SARC-UPSMFS	Metastasis	RB1	TSG	0.150684931506849	0.36986301369863	0.0547945205479452	24	5	37	7	4	2
Soft-Tissue	SARC-UPSMFS	Metastasis	RECQL4	TSG	0.0136986301369863	0.123287671232877	0.150684931506849	10	1	53	2	12	1
Soft-Tissue	SARC-UPSMFS	Metastasis	RNF43	TSG	0.0136986301369863	0.0273972602739726	0.328767123287671	3	1	47	2	25	1
Soft-Tissue	SARC-UPSMFS	Metastasis	TCF3	TSG	0.0136986301369863	0.178082191780822	0.178082191780822	14	1	47	2	14	1
Soft-Tissue	SARC-UPSMFS	Metastasis	TERT	OG	0.0684931506849315	0.10958904109589	0.287671232876712	9	1	40	6	22	1
Soft-Tissue	SARC-UPSMFS	Metastasis	TP53	TSG	0.315068493150685	0.10958904109589	0.0410958904109589	6	4	45	19	2	3
Soft-Tissue	SARC-UPSMFS	Metastasis	TP53BP1	TSG	0.0136986301369863	0.123287671232877	0.123287671232877	10	1	55	2	10	1
Soft-Tissue	SARC-UPSMFS	Metastasis	TSC2	TSG	0.0273972602739726	0.205479452054795	0.0821917808219178	16	1	51	3	7	1
Soft-Tissue	SARC-UPSMFS	Metastasis	VHL	TSG	0.0136986301369863	0.150684931506849	0.150684931506849	12	1	52	1	11	2
Thoracic	LNET	Primary	AKT1	OG	0.0392156862745098	0.137254901960784	0.235294117647059	8	1	32	2	12	2
Thoracic	LNET	Primary	APC	TSG	0.0588235294117647	0.254901960784314	0	13	2	37	3	1	1
Thoracic	LNET	Primary	ARID1A	TSG	0.0392156862745098	0.274509803921569	0.0980392156862745	13	3	33	1	6	1
Thoracic	LNET	Primary	ASXL1	TSG	0.0588235294117647	0.0392156862745098	0.352941176470588	3	1	30	3	18	2
Thoracic	LNET	Primary	ATM	TSG	0.0392156862745098	0.176470588235294	0.0392156862745098	10	1	39	3	3	1
Thoracic	LNET	Primary	AXIN1	TSG	0.0196078431372549	0.117647058823529	0.176470588235294	7	1	36	2	10	1
Thoracic	LNET	Primary	B2M	TSG	0.0196078431372549	0.313725490196078	0.0588235294117647	16	2	33	1	4	1
Thoracic	LNET	Primary	BRAF	OG	0.0588235294117647	0.0588235294117647	0.215686274509804	4	1	35	4	12	1
Thoracic	LNET	Primary	CBL	TSG	0.0392156862745098	0.196078431372549	0.0588235294117647	10	2	39	1	3	2
Thoracic	LNET	Primary	CDC73	TSG	0.0196078431372549	0	0.215686274509804	1	1	40	2	12	1
Thoracic	LNET	Primary	CDKN2A	TSG	0.0980392156862745	0.549019607843137	0.0392156862745098	27	3	19	4	3	1
Thoracic	LNET	Primary	CDKN2C	TSG	0.0196078431372549	0.156862745098039	0.0784313725490196	9	1	39	2	5	1
Thoracic	LNET	Primary	CIC	TSG	0.0196078431372549	0.137254901960784	0.156862745098039	8	1	37	1	8	2
