Tissue	State	Treatment	Gene	MutFreq	LossFreq	GainFreq	NoMutLoss	MutLoss	NoMutWT	MutWT	NoMutGain	MutGain
Gynecologic	Metastasis	Treatment	INPPL1	0.0141129032258065	0.0846774193548387	0.165322580645161	42	2	367	7	83	1
Gynecologic	Metastasis	Treatment	JAK1	0.0221774193548387	0.120967741935484	0.0967741935483871	61	1	378	12	49	1
Gynecologic	Metastasis	Treatment	KDM6A	0.0141129032258065	0.487903225806452	0.0504032258064516	240	4	227	4	25	2
Gynecologic	Metastasis	Treatment	KMT2A	0.0100806451612903	0.189516129032258	0.0826612903225806	95	1	357	6	42	1
Gynecologic	Metastasis	Treatment	KMT2B	0.0221774193548387	0.0725806451612903	0.245967741935484	37	1	329	11	122	2
Gynecologic	Metastasis	Treatment	KMT2C	0.0241935483870968	0.108870967741935	0.207661290322581	54	2	329	12	104	1
Gynecologic	Metastasis	Treatment	KMT2D	0.0423387096774194	0.0786290322580645	0.127016129032258	40	1	377	19	61	4
Gynecologic	Metastasis	Treatment	KRAS	0.0725806451612903	0.0786290322580645	0.193548387096774	39	2	332	31	92	6
Gynecologic	Metastasis	Treatment	LATS1	0.0141129032258065	0.284274193548387	0.0443548387096774	139	4	331	4	22	2
Gynecologic	Metastasis	Treatment	MED12	0.0141129032258065	0.425403225806452	0.0221774193548387	212	1	268	8	12	1
Gynecologic	Metastasis	Treatment	NF1	0.0383064516129032	0.336693548387097	0.0221774193548387	158	11	310	10	12	1
Gynecologic	Metastasis	Treatment	NF2	0.0120967741935484	0.284274193548387	0.0887096774193548	138	5	310	3	45	1
Gynecologic	Metastasis	Treatment	NFE2L2	0.0141129032258065	0.0423387096774194	0.159274193548387	22	1	390	8	80	1
Gynecologic	Metastasis	Treatment	NOTCH1	0.0141129032258065	0.258064516129032	0.0645161290322581	128	2	333	5	31	3
Gynecologic	Metastasis	Treatment	NOTCH3	0.0100806451612903	0.0625	0.195564516129032	32	1	364	6	98	1
Gynecologic	Metastasis	Treatment	NRAS	0.0221774193548387	0.106854838709677	0.100806451612903	54	1	386	9	48	4
Gynecologic	Metastasis	Treatment	NSD1	0.0141129032258065	0.110887096774194	0.145161290322581	55	2	365	6	72	2
Gynecologic	Metastasis	Treatment	PIK3CA	0.153225806451613	0.00604838709677419	0.44758064516129	3	2	223	50	197	27
Gynecologic	Metastasis	Treatment	PIK3R1	0.0766129032258065	0.290322580645161	0.0342741935483871	140	6	305	32	16	3
Gynecologic	Metastasis	Treatment	PPP2R1A	0.0665322580645161	0.193548387096774	0.11491935483871	93	5	320	25	53	6
Gynecologic	Metastasis	Treatment	PTEN	0.0846774193548387	0.133064516129032	0.108870967741935	65	3	344	34	48	8
Gynecologic	Metastasis	Treatment	RASA1	0.0141129032258065	0.30241935483871	0.0443548387096774	150	2	319	7	23	1
Gynecologic	Metastasis	Treatment	RB1	0.0282258064516129	0.270161290322581	0.0625	129	7	324	9	32	1
Gynecologic	Metastasis	Treatment	SPEN	0.0100806451612903	0.195564516129032	0.108870967741935	96	3	343	4	55	1
Gynecologic	Metastasis	Treatment	SPOP	0.0100806451612903	0.159274193548387	0.118951612903226	79	2	355	5	60	1
Gynecologic	Metastasis	Treatment	TERT	0.0241935483870968	0.125	0.235887096774194	63	1	308	11	116	3
Gynecologic	Metastasis	Treatment	TP53	0.756048387096774	0.334677419354839	0.0342741935483871	16	152	105	210	3	16
Gynecologic	Metastasis	Treatment	ZFHX3	0.030241935483871	0.413306451612903	0.0181451612903226	205	2	269	15	10	1
Gynecologic	Metastasis	Non_Treatment	AKT1	0.0130081300813008	0.147967479674797	0.11219512195122	92	1	448	9	70	1
Gynecologic	Metastasis	Non_Treatment	ARID1A	0.134959349593496	0.261788617886179	0.0536585365853659	148	15	354	69	33	2
Gynecologic	Metastasis	Non_Treatment	ARID1B	0.0260162601626016	0.328455284552846	0.0520325203252033	203	1	366	17	33	1
Gynecologic	Metastasis	Non_Treatment	ARID5B	0.0130081300813008	0.104065040650407	0.121951219512195	65	1	469	9	76	1
Gynecologic	Metastasis	Non_Treatment	ATM	0.016260162601626	0.191869918699187	0.0715447154471545	116	4	448	7	44	2
Gynecologic	Metastasis	Non_Treatment	ATRX	0.0113821138211382	0.450406504065041	0.00813008130081301	278	1	328	7	5	2
Gynecologic	Metastasis	Non_Treatment	BCOR	0.0308943089430894	0.471544715447154	0.0146341463414634	291	1	298	20	10	1
Gynecologic	Metastasis	Non_Treatment	BRCA1	0.0357723577235772	0.230894308943089	0.0682926829268293	134	10	420	13	42	2
Gynecologic	Metastasis	Non_Treatment	BRCA2	0.0113821138211382	0.289430894308943	0.0260162601626016	179	1	415	8	17	1
Gynecologic	Metastasis	Non_Treatment	CCND1	0.0146341463414634	0.0747967479674797	0.144715447154472	47	1	472	10	90	1
Gynecologic	Metastasis	Non_Treatment	CDK12	0.0130081300813008	0.28130081300813	0.0634146341463415	171	4	399	6	40	1
Gynecologic	Metastasis	Non_Treatment	CREBBP	0.016260162601626	0.247154471544715	0.0813008130081301	152	2	407	8	49	3
Gynecologic	Metastasis	Non_Treatment	CTCF	0.0487804878048781	0.375609756097561	0.0536585365853659	231	2	324	29	33	2
Gynecologic	Metastasis	Non_Treatment	CTNNB1	0.0650406504065041	0.164227642276423	0.0601626016260163	100	3	442	37	36	3
Gynecologic	Metastasis	Non_Treatment	EP300	0.0227642276422764	0.315447154471545	0.0178861788617886	193	3	399	13	12	1
Gynecologic	Metastasis	Non_Treatment	ERBB3	0.0130081300813008	0.0845528455284553	0.123577235772358	53	1	480	9	77	1
Gynecologic	Metastasis	Non_Treatment	ESR1	0.0146341463414634	0.286178861788618	0.104065040650407	176	2	368	9	65	1
Gynecologic	Metastasis	Non_Treatment	FAT1	0.0211382113821138	0.377235772357724	0.0130081300813008	229	5	367	10	9	1
Gynecologic	Metastasis	Non_Treatment	FBXW7	0.0504065040650407	0.333333333333333	0.0113821138211382	202	5	377	28	8	1
Gynecologic	Metastasis	Non_Treatment	FGFR2	0.024390243902439	0.146341463414634	0.12520325203252	90	2	437	13	76	3
Gynecologic	Metastasis	Non_Treatment	INPPL1	0.0292682926829268	0.0796747967479675	0.152845528455285	49	2	457	17	94	2
Gynecologic	Metastasis	Non_Treatment	JAK1	0.0292682926829268	0.131707317073171	0.0878048780487805	81	2	464	18	55	1
Gynecologic	Metastasis	Non_Treatment	KMT2B	0.032520325203252	0.0699186991869919	0.201626016260163	43	2	432	18	123	3
Gynecologic	Metastasis	Non_Treatment	KMT2C	0.0373983739837398	0.0731707317073171	0.217886178861789	44	3	418	20	133	3
Gynecologic	Metastasis	Non_Treatment	KMT2D	0.0715447154471545	0.0666666666666667	0.131707317073171	41	2	452	43	81	2
Gynecologic	Metastasis	Non_Treatment	KRAS	0.0829268292682927	0.0536585365853659	0.204878048780488	34	1	420	38	113	15
Gynecologic	Metastasis	Non_Treatment	MAP3K1	0.0130081300813008	0.266666666666667	0.0373983739837398	164	2	422	8	24	1
Gynecologic	Metastasis	Non_Treatment	NF1	0.0390243902439024	0.326829268292683	0.0390243902439024	191	12	378	14	25	1
Gynecologic	Metastasis	Non_Treatment	PIK3CA	0.186991869918699	0.0113821138211382	0.401626016260163	7	2	282	81	214	35
Gynecologic	Metastasis	Non_Treatment	PIK3R1	0.0747967479674797	0.268292682926829	0.0308943089430894	163	4	391	42	18	3
Gynecologic	Metastasis	Non_Treatment	PPP2R1A	0.0617886178861789	0.191869918699187	0.100813008130081	119	1	404	33	57	7
Gynecologic	Metastasis	Non_Treatment	PTEN	0.149593495934959	0.121951219512195	0.100813008130081	73	4	406	74	47	17
Gynecologic	Metastasis	Non_Treatment	RASA1	0.0113821138211382	0.265040650406504	0.0308943089430894	162	3	429	6	20	1
Gynecologic	Metastasis	Non_Treatment	RB1	0.0227642276422764	0.289430894308943	0.032520325203252	173	7	410	9	21	1
Gynecologic	Metastasis	Non_Treatment	RNF43	0.0211382113821138	0.152845528455285	0.143089430894309	94	2	422	13	89	1
Gynecologic	Metastasis	Non_Treatment	RRAS2	0.0113821138211382	0.234146341463415	0.040650406504065	145	1	441	7	25	2
Gynecologic	Metastasis	Non_Treatment	SMARCA4	0.0130081300813008	0.182113821138211	0.204878048780488	113	1	371	8	126	2
Gynecologic	Metastasis	Non_Treatment	SOX17	0.0211382113821138	0.0390243902439024	0.31869918699187	25	1	387	10	193	5
Gynecologic	Metastasis	Non_Treatment	SOX9	0.0130081300813008	0.131707317073171	0.191869918699187	82	1	409	9	119	1
Gynecologic	Metastasis	Non_Treatment	SPEN	0.016260162601626	0.204878048780488	0.0910569105691057	126	2	425	10	57	1
Gynecologic	Metastasis	Non_Treatment	SPOP	0.016260162601626	0.172357723577236	0.113821138211382	106	2	432	9	70	2
Gynecologic	Metastasis	Non_Treatment	TERT	0.024390243902439	0.108943089430894	0.245528455284553	66	3	391	8	146	7
Gynecologic	Metastasis	Non_Treatment	TP53	0.700813008130081	0.408130081300813	0.032520325203252	35	218	144	202	8	14
Gynecologic	Metastasis	Non_Treatment	ZFHX3	0.0357723577235772	0.424390243902439	0.0308943089430894	258	5	318	19	20	1
Head-and-Neck	Primary	Treatment	ANKRD11	0.027027027027027	0.108108108108108	0.0540540540540541	5	1	32	1	2	2
Head-and-Neck	Primary	Treatment	ASXL1	0.0810810810810811	0	0.216216216216216	1	1	27	4	9	1
Head-and-Neck	Primary	Treatment	CDKN2A	0.243243243243243	0.378378378378378	0.0810810810810811	12	4	15	7	4	1
Head-and-Neck	Primary	Treatment	CREBBP	0.0540540540540541	0.0540540540540541	0.108108108108108	3	1	30	3	5	1
Head-and-Neck	Primary	Treatment	FAT1	0.162162162162162	0.108108108108108	0	5	1	28	7	1	1
Head-and-Neck	Primary	Treatment	FGFR3	0.027027027027027	0.216216216216216	0	8	2	30	1	1	1
Head-and-Neck	Primary	Treatment	FOXA1	0.027027027027027	0.108108108108108	0.108108108108108	5	1	29	2	5	1
Head-and-Neck	Primary	Treatment	MAPK1	0.027027027027027	0.0540540540540541	0.135135135135135	3	1	30	2	6	1
Head-and-Neck	Primary	Treatment	NOTCH1	0.0810810810810811	0.108108108108108	0.0810810810810811	5	1	28	4	4	1
Head-and-Neck	Primary	Treatment	NSD1	0.0540540540540541	0.135135135135135	0.0810810810810811	5	2	29	2	4	1
Head-and-Neck	Primary	Treatment	PBRM1	0.027027027027027	0.378378378378378	0.027027027027027	15	1	22	2	2	1
Head-and-Neck	Primary	Treatment	PIK3CA	0.189189189189189	0	0.459459459459459	1	1	17	5	15	4
Head-and-Neck	Primary	Treatment	RECQL4	0.027027027027027	0	0.324324324324324	1	1	26	1	12	2
Head-and-Neck	Primary	Treatment	TERT	0.486486486486487	0.0810810810810811	0.243243243243243	4	1	14	13	4	7
Head-and-Neck	Primary	Treatment	TGFBR1	0.027027027027027	0.108108108108108	0.135135135135135	5	1	28	2	6	1
Head-and-Neck	Primary	Treatment	TGFBR2	0.108108108108108	0.432432432432432	0.027027027027027	14	4	20	2	2	1
Head-and-Neck	Primary	Treatment	TP53	0.72972972972973	0.162162162162162	0.027027027027027	4	4	8	24	1	2
Head-and-Neck	Primary	Non_Treatment	ARID1A	0.0394088669950739	0.113300492610837	0.0443349753694581	24	1	164	9	10	1
Head-and-Neck	Primary	Non_Treatment	BAP1	0.0147783251231527	0.226600985221675	0.00492610837438424	45	3	156	2	2	1
Head-and-Neck	Primary	Non_Treatment	BCOR	0.0443349753694581	0.147783251231527	0.0591133004926108	30	2	155	8	12	2
Head-and-Neck	Primary	Non_Treatment	CDKN2A	0.167487684729064	0.221674876847291	0.0443349753694581	41	6	122	29	9	2
Head-and-Neck	Primary	Non_Treatment	CYLD	0.0197044334975369	0.123152709359606	0.0443349753694581	23	4	169	2	10	1
Head-and-Neck	Primary	Non_Treatment	FAT1	0.103448275862069	0.108374384236453	0.0443349753694581	22	2	154	20	9	2
Head-and-Neck	Primary	Non_Treatment	FGFR3	0.0246305418719212	0.142857142857143	0.0738916256157636	30	1	155	6	16	1
Head-and-Neck	Primary	Non_Treatment	HRAS	0.0295566502463054	0.113300492610837	0.0197044334975369	24	1	171	7	5	1
Head-and-Neck	Primary	Non_Treatment	KDM6A	0.0689655172413793	0.177339901477833	0.0541871921182266	33	5	148	10	11	2
Head-and-Neck	Primary	Non_Treatment	MLH1	0.0147783251231527	0.221674876847291	0.00492610837438424	46	1	155	4	2	1
Head-and-Neck	Primary	Non_Treatment	PIK3CA	0.123152709359606	0.00492610837438424	0.29064039408867	2	1	130	15	49	12
Head-and-Neck	Primary	Non_Treatment	PIK3R1	0.0197044334975369	0.123152709359606	0.0344827586206897	26	1	168	5	8	1
Head-and-Neck	Primary	Non_Treatment	RAC1	0.0197044334975369	0.0197044334975369	0.231527093596059	5	1	151	3	46	3
Head-and-Neck	Primary	Non_Treatment	RB1	0.0197044334975369	0.147783251231527	0.0147783251231527	29	3	169	3	4	1
Head-and-Neck	Primary	Non_Treatment	SETD2	0.0147783251231527	0.226600985221675	0.00492610837438424	47	1	154	4	2	1
Head-and-Neck	Primary	Non_Treatment	TERT	0.330049261083744	0.0985221674876847	0.152709359605911	19	3	96	58	24	9
Head-and-Neck	Primary	Non_Treatment	TGFBR2	0.0147783251231527	0.359605911330049	0.0246305418719212	74	1	123	4	6	1
Head-and-Neck	Metastasis	Treatment	AKT1	0.0206896551724138	0.179310344827586	0.117241379310345	27	1	101	3	17	2
Head-and-Neck	Metastasis	Treatment	ARID1A	0.0413793103448276	0.137931034482759	0.0758620689655172	19	3	112	4	11	2
Head-and-Neck	Metastasis	Treatment	ARID2	0.0137931034482759	0.103448275862069	0.0689655172413793	16	1	119	3	11	1
Head-and-Neck	Metastasis	Treatment	ASXL1	0.0206896551724138	0.0137931034482759	0.227586206896552	3	1	109	3	33	2
Head-and-Neck	Metastasis	Treatment	ATM	0.0137931034482759	0.379310344827586	0.0275862068965517	55	2	86	2	5	1
Head-and-Neck	Metastasis	Treatment	ATRX	0.0137931034482759	0.117241379310345	0.0344827586206897	18	1	122	3	6	1
Head-and-Neck	Metastasis	Treatment	B2M	0.0344827586206897	0.137931034482759	0.0413793103448276	19	3	117	4	7	1
Head-and-Neck	Metastasis	Treatment	BCOR	0.0275862068965517	0.131034482758621	0.0275862068965517	19	2	120	4	5	1
Head-and-Neck	Metastasis	Treatment	CDKN2A	0.096551724137931	0.296551724137931	0.0896551724137931	39	6	81	10	14	1
Head-and-Neck	Metastasis	Treatment	CHEK2	0.0137931034482759	0.0482758620689655	0.144827586206897	8	1	116	3	22	1
Head-and-Neck	Metastasis	Treatment	CYLD	0.0206896551724138	0.172413793103448	0.0413793103448276	23	4	115	1	7	1
Head-and-Neck	Metastasis	Treatment	EED	0.0137931034482759	0.241379310344828	0.0620689655172414	35	2	101	2	10	1
Head-and-Neck	Metastasis	Treatment	EP300	0.0344827586206897	0.0344827586206897	0.124137931034483	6	1	118	6	19	1
Head-and-Neck	Metastasis	Treatment	FAT1	0.131034482758621	0.144827586206897	0.0689655172413793	20	3	98	18	11	1
Head-and-Neck	Metastasis	Treatment	FBXW7	0.0344827586206897	0.144827586206897	0.0551724137931034	21	2	115	3	7	3
Head-and-Neck	Metastasis	Treatment	KDM6A	0.0413793103448276	0.137931034482759	0.0206896551724138	21	1	117	7	4	1
Head-and-Neck	Metastasis	Treatment	KMT2C	0.0482758620689655	0.103448275862069	0.0413793103448276	15	2	120	6	6	2
Head-and-Neck	Metastasis	Treatment	KMT2D	0.0896551724137931	0.117241379310345	0.0689655172413793	17	2	107	13	11	1
Head-and-Neck	Metastasis	Treatment	KRAS	0.0137931034482759	0.0551724137931034	0.124137931034483	9	1	118	3	19	1
Head-and-Neck	Metastasis	Treatment	MAPK1	0.0206896551724138	0.0344827586206897	0.151724137931034	6	1	116	4	23	1
Head-and-Neck	Metastasis	Treatment	NFKBIA	0.0206896551724138	0.110344827586207	0.124137931034483	16	2	110	3	19	1
Head-and-Neck	Metastasis	Treatment	NOTCH1	0.0896551724137931	0.0896551724137931	0.117241379310345	11	4	108	9	16	3
Head-and-Neck	Metastasis	Treatment	NSD1	0.0413793103448276	0.131034482758621	0.0413793103448276	18	3	117	5	7	1
Head-and-Neck	Metastasis	Treatment	PIK3CA	0.206896551724138	0	0.537931034482759	1	1	62	7	55	25
Head-and-Neck	Metastasis	Treatment	PTEN	0.0275862068965517	0.124137931034483	0.0275862068965517	18	2	121	4	5	1
Head-and-Neck	Metastasis	Treatment	PTPRT	0.0137931034482759	0.0689655172413793	0.172413793103448	11	1	110	2	25	2
Head-and-Neck	Metastasis	Treatment	RAD50	0.0137931034482759	0.117241379310345	0.0344827586206897	18	1	122	3	6	1
Head-and-Neck	Metastasis	Treatment	RASA1	0.0344827586206897	0.151724137931034	0.0275862068965517	23	1	115	6	5	1
Head-and-Neck	Metastasis	Treatment	RB1	0.0551724137931034	0.275862068965517	0.0344827586206897	37	5	97	5	6	1
Head-and-Neck	Metastasis	Treatment	RNF43	0.0137931034482759	0.0206896551724138	0.131034482758621	4	1	123	2	19	2
Head-and-Neck	Metastasis	Treatment	SMARCA4	0.0137931034482759	0.096551724137931	0.124137931034483	15	1	113	2	18	2
Head-and-Neck	Metastasis	Treatment	STK11	0.0137931034482759	0.158620689655172	0.096551724137931	22	3	109	1	15	1
Head-and-Neck	Metastasis	Treatment	TERT	0.227586206896552	0.0344827586206897	0.296551724137931	5	2	74	25	36	9
Head-and-Neck	Metastasis	Treatment	TET2	0.0206896551724138	0.137931034482759	0.0551724137931034	21	1	115	4	9	1
Head-and-Neck	Metastasis	Treatment	TGFBR2	0.0137931034482759	0.344827586206897	0.0206896551724138	49	3	93	1	4	1
Head-and-Neck	Metastasis	Treatment	TP53	0.379310344827586	0.193103448275862	0.0620689655172414	18	12	71	39	4	7
Head-and-Neck	Metastasis	Treatment	TP63	0.0137931034482759	0.00689655172413793	0.524137931034483	2	1	68	2	76	2
Head-and-Neck	Metastasis	Non_Treatment	ARID1A	0.0609756097560976	0.176829268292683	0.0487804878048781	30	1	118	11	9	1
Head-and-Neck	Metastasis	Non_Treatment	ARID1B	0.0182926829268293	0.195121951219512	0.0426829268292683	33	1	124	3	7	2
Head-and-Neck	Metastasis	Non_Treatment	ARID2	0.0121951219512195	0.146341463414634	0.0365853658536585	25	1	133	3	7	1
Head-and-Neck	Metastasis	Non_Treatment	ASXL1	0.0182926829268293	0	0.182926829268293	1	1	132	4	31	1
Head-and-Neck	Metastasis	Non_Treatment	ATM	0.0121951219512195	0.274390243902439	0.0121951219512195	46	1	116	3	3	1
Head-and-Neck	Metastasis	Non_Treatment	ATR	0.0182926829268293	0.0121951219512195	0.286585365853659	3	1	115	2	46	3
Head-and-Neck	Metastasis	Non_Treatment	BAP1	0.0121951219512195	0.25	0.0121951219512195	41	2	121	2	3	1
Head-and-Neck	Metastasis	Non_Treatment	BCOR	0.0548780487804878	0.109756097560976	0.0487804878048781	19	1	130	10	9	1
Head-and-Neck	Metastasis	Non_Treatment	CBL	0.0121951219512195	0.280487804878049	0.00609756097560976	47	1	116	3	2	1
Head-and-Neck	Metastasis	Non_Treatment	CDKN2A	0.0975609756097561	0.201219512195122	0.0609756097560976	33	2	107	16	11	1
Head-and-Neck	Metastasis	Non_Treatment	CREBBP	0.0182926829268293	0.0853658536585366	0.103658536585366	15	1	131	4	18	1
Head-and-Neck	Metastasis	Non_Treatment	EP300	0.0548780487804878	0.109756097560976	0.0670731707317073	19	1	127	10	12	1
Head-and-Neck	Metastasis	Non_Treatment	EPHA3	0.0121951219512195	0.195121951219512	0.0304878048780488	33	1	126	3	6	1
Head-and-Neck	Metastasis	Non_Treatment	FAT1	0.0914634146341463	0.121951219512195	0.0487804878048781	18	4	126	12	8	2
Head-and-Neck	Metastasis	Non_Treatment	FBXW7	0.0426829268292683	0.115853658536585	0.0487804878048781	19	2	132	7	9	1
Head-and-Neck	Metastasis	Non_Treatment	FGFR2	0.0121951219512195	0.121951219512195	0.024390243902439	20	2	140	2	5	1
Head-and-Neck	Metastasis	Non_Treatment	HRAS	0.0121951219512195	0.134146341463415	0.0365853658536585	23	1	135	3	7	1
Head-and-Neck	Metastasis	Non_Treatment	IDH1	0.0121951219512195	0.134146341463415	0.0304878048780488	23	1	136	3	6	1
Head-and-Neck	Metastasis	Non_Treatment	KDM6A	0.0548780487804878	0.134146341463415	0.0487804878048781	23	1	126	10	9	1
Head-and-Neck	Metastasis	Non_Treatment	KMT2C	0.0365853658536585	0.109756097560976	0.0426829268292683	17	3	136	5	8	1
Head-and-Neck	Metastasis	Non_Treatment	KMT2D	0.0792682926829268	0.207317073170732	0.0121951219512195	33	3	118	12	3	1
Head-and-Neck	Metastasis	Non_Treatment	LATS1	0.0121951219512195	0.164634146341463	0.0365853658536585	27	2	131	2	7	1
Head-and-Neck	Metastasis	Non_Treatment	MAPK1	0.0304878048780488	0.0792682926829268	0.109756097560976	14	1	129	6	19	1
Head-and-Neck	Metastasis	Non_Treatment	NOTCH1	0.134146341463415	0.0609756097560976	0.109756097560976	8	4	120	18	17	3
Head-and-Neck	Metastasis	Non_Treatment	NRAS	0.0121951219512195	0.140243902439024	0.0304878048780488	24	1	135	3	6	1
Head-and-Neck	Metastasis	Non_Treatment	NSD1	0.0121951219512195	0.152439024390244	0.0670731707317073	26	1	127	3	12	1
Head-and-Neck	Metastasis	Non_Treatment	PIK3CA	0.146341463414634	0.0121951219512195	0.323170731707317	3	1	101	10	39	16
Head-and-Neck	Metastasis	Non_Treatment	PIK3R1	0.0182926829268293	0.158536585365854	0.0365853658536585	27	1	130	4	7	1
Head-and-Neck	Metastasis	Non_Treatment	PPP2R1A	0.0121951219512195	0.0609756097560976	0.115853658536585	11	1	134	3	20	1
Head-and-Neck	Metastasis	Non_Treatment	PTEN	0.0426829268292683	0.121951219512195	0.00609756097560976	17	5	141	4	2	1
Head-and-Neck	Metastasis	Non_Treatment	RASA1	0.0121951219512195	0.176829268292683	0.0365853658536585	30	1	128	3	7	1
Head-and-Neck	Metastasis	Non_Treatment	RB1	0.0365853658536585	0.182926829268293	0.0182926829268293	26	6	131	2	4	1
Head-and-Neck	Metastasis	Non_Treatment	RHOA	0.024390243902439	0.25609756097561	0.0792682926829268	42	2	107	4	14	1
Head-and-Neck	Metastasis	Non_Treatment	SETD2	0.0121951219512195	0.26219512195122	0.0182926829268293	44	1	117	3	4	1
Head-and-Neck	Metastasis	Non_Treatment	SMARCB1	0.0121951219512195	0.0914634146341463	0.103658536585366	16	1	132	2	17	2
Head-and-Neck	Metastasis	Non_Treatment	SPEN	0.0121951219512195	0.121951219512195	0.0731707317073171	21	1	131	3	13	1
Head-and-Neck	Metastasis	Non_Treatment	TERT	0.23780487804878	0.0853658536585366	0.128048780487805	9	7	100	31	19	4
Head-and-Neck	Metastasis	Non_Treatment	TET2	0.0182926829268293	0.115853658536585	0.0365853658536585	20	1	137	4	7	1
Head-and-Neck	Metastasis	Non_Treatment	TGFBR2	0.0121951219512195	0.414634146341463	0.0182926829268293	69	1	92	3	4	1
Head-and-Neck	Metastasis	Non_Treatment	TP53	0.323170731707317	0.128048780487805	0.00609756097560976	15	8	97	47	2	1
Head-and-Neck	Metastasis	Non_Treatment	TP63	0.0121951219512195	0.0121951219512195	0.396341463414634	3	1	98	1	64	3
Head-and-Neck	Metastasis	Non_Treatment	ZFHX3	0.0121951219512195	0.140243902439024	0.0975609756097561	24	1	124	3	17	1
Skin	Primary	Treatment	ARID1A	0.03125	0.125	0.03125	5	1	27	2	2	1
Skin	Primary	Treatment	BAP1	0.03125	0.21875	0.03125	7	2	25	1	2	1
Skin	Primary	Treatment	BRAF	0.3125	0.03125	0.15625	2	1	21	7	2	5
Skin	Primary	Treatment	CBL	0.0625	0.1875	0.03125	7	1	24	3	2	1
Skin	Primary	Treatment	CDKN2A	0.1875	0.5	0	15	3	13	5	1	1
Skin	Primary	Treatment	CHEK1	0.03125	0.15625	0.03125	6	1	26	2	2	1
Skin	Primary	Treatment	FAT1	0.09375	0.125	0.03125	5	1	25	4	2	1
Skin	Primary	Treatment	FGFR2	0.0625	0.15625	0	6	1	26	3	1	1
Skin	Primary	Treatment	FH	0.03125	0.03125	0.125	2	1	27	2	5	1
Skin	Primary	Treatment	GNA11	0.0625	0.15625	0	6	1	26	3	1	1
Skin	Primary	Treatment	GNAQ	0.03125	0.1875	0.03125	7	1	25	2	2	1
Skin	Primary	Treatment	KMT2A	0.03125	0.1875	0.03125	6	2	26	1	2	1
Skin	Primary	Treatment	KMT2C	0.03125	0.03125	0.15625	2	1	26	2	6	1
Skin	Primary	Treatment	LATS1	0.03125	0.21875	0	8	1	25	2	1	1
Skin	Primary	Treatment	MLH1	0.03125	0.1875	0.03125	6	2	26	1	2	1
Skin	Primary	Treatment	NCOR1	0.03125	0.125	0.03125	5	1	27	2	2	1
Skin	Primary	Treatment	NOTCH1	0.15625	0.15625	0.09375	5	2	23	3	2	3
Skin	Primary	Treatment	NOTCH4	0.03125	0	0.25	1	1	24	2	9	1
Skin	Primary	Treatment	PBRM1	0.0625	0.1875	0.03125	5	3	26	1	2	1
Skin	Primary	Treatment	PIK3R2	0.03125	0.125	0	5	1	28	2	1	1
Skin	Primary	Treatment	PPM1D	0.03125	0	0.125	1	1	28	2	5	1
Skin	Primary	Treatment	PPP6C	0.03125	0.1875	0.09375	6	2	24	1	4	1
Skin	Primary	Treatment	PTEN	0.0625	0.15625	0	5	2	27	2	1	1
Skin	Primary	Treatment	PTPRD	0.03125	0.40625	0.03125	13	2	19	1	2	1
Skin	Primary	Treatment	PTPRS	0.03125	0.15625	0	6	1	27	2	1	1
Skin	Primary	Treatment	RHOA	0.03125	0.21875	0.09375	7	2	23	1	4	1
Skin	Primary	Treatment	SESN1	0.03125	0.25	0	9	1	24	2	1	1
Skin	Primary	Treatment	TCF3	0.03125	0.1875	0	7	1	26	2	1	1
Skin	Primary	Treatment	TCF7L2	0.03125	0.15625	0	6	1	27	2	1	1
Skin	Primary	Treatment	TERT	0.5	0.03125	0.125	1	2	13	16	5	1
Skin	Primary	Treatment	TGFBR2	0.03125	0.1875	0.0625	7	1	24	2	3	1
Skin	Primary	Treatment	TP53	0.34375	0.15625	0.03125	3	4	19	9	2	1
Skin	Primary	Treatment	XRCC2	0.03125	0.03125	0.15625	2	1	26	2	6	1
Skin	Primary	Non_Treatment	ANKRD11	0.0141242937853107	0.234463276836158	0.0395480225988701	84	1	253	6	15	1
Skin	Primary	Non_Treatment	APC	0.0141242937853107	0.124293785310734	0.0423728813559322	45	1	291	6	16	1
Skin	Primary	Non_Treatment	ARID1A	0.0112994350282486	0.144067796610169	0.0706214689265537	52	1	275	5	26	1
Skin	Primary	Non_Treatment	ARID1B	0.0112994350282486	0.364406779661017	0.0282485875706215	129	2	213	4	11	1
Skin	Primary	Non_Treatment	ASXL1	0.0169491525423729	0.0112994350282486	0.18361581920904	5	1	282	5	64	3
Skin	Primary	Non_Treatment	ATM	0.0310734463276836	0.279661016949153	0.0395480225988701	98	3	233	10	15	1
Skin	Primary	Non_Treatment	ATR	0.0169491525423729	0.166666666666667	0.0536723163841808	60	1	271	7	20	1
Skin	Primary	Non_Treatment	ATRX	0.0508474576271186	0.194915254237288	0.0169491525423729	66	5	266	15	7	1
Skin	Primary	Non_Treatment	B2M	0.0112994350282486	0.22316384180791	0.0649717514124294	77	4	252	2	24	1
Skin	Primary	Non_Treatment	BAP1	0.0310734463276836	0.149717514124294	0.0593220338983051	46	9	278	4	22	1
Skin	Primary	Non_Treatment	BRAF	0.22316384180791	0.0310734463276836	0.240112994350282	12	1	208	52	58	29
Skin	Primary	Non_Treatment	CBL	0.0225988700564972	0.296610169491525	0.0367231638418079	102	5	233	5	14	1
